Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, fixed, X, Y 
18/1/2020, 17, PASAJERO, LANUS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 570055, 6148410 
18/1/2020, 53, CONDUCTOR, LANUS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 570055, 6148410 
18/1/2020, 36, PASAJERO, CAMINO MALDONADO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 581220, 6145005 
18/1/2020, 39, CONDUCTOR, CAMINO MALDONADO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 581220, 6145005 
18/1/2020, 42, CONDUCTOR, CAMINO MALDONADO, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 581220, 6145005 
18/1/2020, 86, PASAJERO, BOULEVARD JOSE BATLLE Y ORDOÑEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576510, 6141290 
18/1/2020, 27, CONDUCTOR, BOULEVARD JOSE BATLLE Y ORDOÑEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576510, 6141290 
18/1/2020, 51, CONDUCTOR, BOULEVARD JOSE BATLLE Y ORDOÑEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576510, 6141290 
18/1/2020, 41, CONDUCTOR, PARAGUAY, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573710, 6137810 
18/1/2020, 70, CONDUCTOR, PARAGUAY, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573710, 6137810 
18/1/2020, 50, CONDUCTOR, AGUSTIN BISIO --NUEVO CAPRA I--, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 581005, 6147965 
18/1/2020, 25, CONDUCTOR, MARIANO ESTAPE ESQ. GRONARDO, SIN DATOS, FALLECIDO EN CENTRO DE ASISTENCIA, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578065, 6143605 
18/1/2020, 49, CONDUCTOR, MARIANO ESTAPE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578065, 6143605 
18/1/2020, 69, PASAJERO, RUTA NACIONAL OCHO, RURAL     , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 585015, 6149575 
18/1/2020, 70, PASAJERO, RUTA NACIONAL OCHO, RURAL     , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 585015, 6149575 
18/1/2020, 41, CONDUCTOR, RUTA NACIONAL OCHO, RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 585015, 6149575 
18/1/2020, 66, CONDUCTOR, RUTA NACIONAL OCHO, RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 585015, 6149575 
18/1/2020, 17, CONDUCTOR, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 567330, 6140490 
18/1/2020, 22, CONDUCTOR, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 567330, 6140490 
18/1/2020, 26, CONDUCTOR, JOSE ANTONIO CABRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578460, 6140200 
18/1/2020, 33, CONDUCTOR, JOSE ANTONIO CABRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578460, 6140200 
18/1/2020, 28, CONDUCTOR, BOULEVARD GENERAL ARTIGAS, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 576315, 6138010 
18/1/2020, 36, PEATÓN, BOULEVARD GENERAL ARTIGAS, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 576315, 6138010 
18/1/2020, 30, CONDUCTOR, AVENIDA GENERAL SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575315, 6142420 
18/1/2020, 47, CONDUCTOR, AVENIDA GENERAL SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575315, 6142420 
19/1/2020, 5, PEATÓN, RAMBLA O HIGGINS, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 11, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 583005, 6138220 
19/1/2020, 21, PEATÓN, RAMBLA O HIGGINS, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 11, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 583005, 6138220 
19/1/2020, 66, PASAJERO, RAMBLA O HIGGINS, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 11, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 583005, 6138220 
19/1/2020, 67, CONDUCTOR, RAMBLA O HIGGINS, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 11, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 583005, 6138220 
19/1/2020, 36, CONDUCTOR, CAMINO CIBILS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 566985, 6140875 
19/1/2020, 74, CONDUCTOR, CAMINO CIBILS, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 566985, 6140875 
19/1/2020, 25, CONDUCTOR, AVENIDA JOSE BELLONI, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578710, 6144650 
17/1/2020, 68, PASAJERO, CARRERAS NACIONALES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577625, 6143680 
17/1/2020, 29, CONDUCTOR, CARRERAS NACIONALES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577625, 6143680 
17/1/2020, 73, CONDUCTOR, CARRERAS NACIONALES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577625, 6143680 
19/1/2020, 20, PASAJERO, AVENIDA ITALIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 581315, 6139115 
19/1/2020, 48, CONDUCTOR, AVENIDA ITALIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 581315, 6139115 
19/1/2020, 56, CONDUCTOR, AVENIDA ITALIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 581315, 6139115 
19/1/2020, 69, PASAJERO, AVENIDA GENERAL RIVERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575370, 6137570 
19/1/2020, 37, CONDUCTOR, AVENIDA GENERAL RIVERA, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575370, 6137570 
19/1/2020, 44, PASAJERO, AVENIDA GENERAL RIVERA, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575370, 6137570 
19/1/2020, 71, CONDUCTOR, AVENIDA GENERAL RIVERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575370, 6137570 
19/1/2020, 43, PASAJERO, AVENIDA JOSE PEDRO VARELA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577490, 6141690 
19/1/2020, 41, CONDUCTOR, AVENIDA JOSE PEDRO VARELA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577490, 6141690 
19/1/2020, 51, CONDUCTOR, AVENIDA JOSE PEDRO VARELA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577490, 6141690 
19/1/2020, 37, CONDUCTOR, AVENIDA GENERAL RIVERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 21, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578710, 6137570 
19/1/2020, 33, CONDUCTOR, AVENIDA GENERAL RIVERA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 578710, 6137570 
19/1/2020, SIN DATOS, CONDUCTOR, SIXTINA, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, NO USA CASCO, DOMINGO, SIN DATOS, 23, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579490, 6145605 
19/1/2020, 35, PEATÓN, SIXTINA, URBANA    , HERIDO GRAVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 23, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 579490, 6145605 
20/1/2020, SIN DATOS, CONDUCTOR, GIBRALTAR, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, SIN DATOS, 1, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 567260, 6140275 
20/1/2020, 48, CONDUCTOR, GIBRALTAR, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 1, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 567260, 6140275 
20/1/2020, 38, CONDUCTOR, LUIS DE MEDINA TORRES, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 6, MONTEVIDEO, SIN DATOS, OMNIBUS, 1, 562405, 6141380 
20/1/2020, 43, CONDUCTOR, LUIS DE MEDINA TORRES, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 6, MONTEVIDEO, SIN DATOS, AUTO, 1, 562405, 6141380 
20/1/2020, 59, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 575695, 6141400 
20/1/2020, 74, CONDUCTOR, YAGUARON, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 9, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574235, 6138360 
20/1/2020, 83, CONDUCTOR, YAGUARON, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 9, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 574235, 6138360 
20/1/2020, 34, CONDUCTOR, AVENIDA DOCTOR LUIS MORQUIO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 8, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576465, 6138075 
20/1/2020, 32, CONDUCTOR, AVENIDA DOCTOR LUIS MORQUIO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 576465, 6138075 
20/1/2020, 27, PASAJERO, AVENIDA ITALIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 10, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579480, 6139185 
20/1/2020, 54, CONDUCTOR, AVENIDA ITALIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 10, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 579480, 6139185 
20/1/2020, 20, CONDUCTOR, AVENIDA ITALIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 10, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579480, 6139185 
20/1/2020, 23, CONDUCTOR, PLAZA CARLOS THAYS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 585265, 6138680 
20/1/2020, 55, CONDUCTOR, PLAZA CARLOS THAYS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 585265, 6138680 
20/1/2020, 28, CONDUCTOR, DOCTOR JUAN PAULLIER, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575965, 6137790 
20/1/2020, 66, PEATÓN, DOCTOR JUAN PAULLIER, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 575965, 6137790 
20/1/2020, 7, PASAJERO, CAMINO CAPITAN TULA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, FEMENINO, 13, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579145, 6146510 
20/1/2020, 15, PASAJERO, CAMINO CAPITAN TULA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, FEMENINO, 13, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579145, 6146510 
20/1/2020, 34, CONDUCTOR, CAMINO CAPITAN TULA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, FEMENINO, 13, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579145, 6146510 
20/1/2020, 48, CONDUCTOR, CAMINO CAPITAN TULA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 579145, 6146510 
20/1/2020, SIN DATOS, CONDUCTOR, NO SE INGRESO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, SIN DATOS, 15, MONTEVIDEO, MONTEVIDEO, CAMION, 1, 566665, 6143095 
20/1/2020, 33, CONDUCTOR, NO SE INGRESO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 566665, 6143095 
20/1/2020, 6, PASAJERO, JUAN ORTIZ, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, LUNES, FEMENINO, 16, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578210, 6139260 
20/1/2020, 35, CONDUCTOR, JUAN ORTIZ, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, LUNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578210, 6139260 
20/1/2020, 43, CONDUCTOR, CAMINO MALDONADO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 579950, 6143785 
20/1/2020, 64, CONDUCTOR, CAMINO MALDONADO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 579950, 6143785 
20/1/2020, 75, CONDUCTOR, CAMINO MALDONADO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 579950, 6143785 
20/1/2020, 48, CONDUCTOR, AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573985, 6138025 
20/1/2020, 44, CONDUCTOR, AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 573985, 6138025 
20/1/2020, 76, PASAJERO, ECHEVERRIA, URBANA    , ILESO, CAÍDA, NO USA CINTURÓN, SIN DATOS, LUNES, FEMENINO, 19, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576735, 6136065 
20/1/2020, 79, PASAJERO, ECHEVERRIA, URBANA    , HERIDO LEVE, CAÍDA, NO USA CINTURÓN, SIN DATOS, LUNES, FEMENINO, 19, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576735, 6136065 
20/1/2020, 30, CONDUCTOR, ECHEVERRIA, URBANA    , ILESO, CAÍDA, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576735, 6136065 
20/1/2020, 30, CONDUCTOR,  EMPALME, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 18, MONTEVIDEO, SIN DATOS, AUTO, 1, 567855, 6147190 
20/1/2020, 27, CONDUCTOR,  EMPALME, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 18, MONTEVIDEO, SIN DATOS, AUTO, 1, 567855, 6147190 
20/1/2020, SIN DATOS, CONDUCTOR, PASAJE CENTRAL --CERRO--, SUBURBANA , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 566100, 6140070 
20/1/2020, 11, PEATÓN, PASAJE CENTRAL --CERRO--, SUBURBANA , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 566100, 6140070 
20/1/2020, 63, CONDUCTOR, BOULEVARD ESPAÑA, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577070, 6136275 
20/1/2020, 58, CONDUCTOR, BOULEVARD ESPAÑA, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577070, 6136275 
20/1/2020, 59, PEATÓN, BOULEVARD ESPAÑA, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 577070, 6136275 
20/1/2020, 32, CONDUCTOR, HUNGRIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578430, 6144985 
20/1/2020, 37, PASAJERO, HUNGRIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578430, 6144985 
20/1/2020, 40, CONDUCTOR, HUNGRIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 578430, 6144985 
20/1/2020, 27, PASAJERO, LA PAZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574020, 6137835 
20/1/2020, 44, CONDUCTOR, LA PAZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574020, 6137835 
20/1/2020, 51, CONDUCTOR, LA PAZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574020, 6137835 
20/1/2020, SIN DATOS, CONDUCTOR, SORIANO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, SIN DATOS, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573685, 6136870 
21/1/2020, 45, CONDUCTOR, AVENIDA GENERAL EUGENIO GARZON, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 0, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 571080, 6148355 
21/1/2020, 47, CONDUCTOR, AVENIDA GENERAL EUGENIO GARZON, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MARTES, MASCULINO, 0, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 571080, 6148355 
21/1/2020, SIN DATOS, CONDUCTOR, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 0, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 577305, 6139875 
21/1/2020, 84, CONDUCTOR, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 0, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577305, 6139875 
21/1/2020, 9, PASAJERO, DOCTOR JOSE TERRA, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 4, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574950, 6140030 
